subject_number,trial_number,f,psd_mean,fitted,detrended,Delta,Theta,Alpha,Beta,ADR
sub-46,17,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[15.04828114 10.28689959 10.20539394 20.7169788  13.6024226   4.32594037
  2.01634067  2.00025468  1.40126036  1.11471734  0.87228531  0.65527263
  0.56592515  0.34762267  0.24892897  0.24230854  0.23204875  0.19868726
  0.17169027  0.18738152  0.19408864  0.17432613  0.16284928]","[26.37707757  3.97042112  2.11206139  1.54042841  1.27468393  1.12350886
  1.02663264  0.95949782  0.91033203  0.8728196   0.84328027  0.81942929
  0.79977536  0.78330476  0.76930487  0.75726037  0.74678957  0.7376038
  0.72948077  0.72224655  0.71576315  0.70991966  0.70462598]","[ 0.570506    2.59088376  4.83195895 13.44884232 10.67121215  3.85038384
  1.96403327  2.08468913  1.53928492  1.27714518  1.03439549  0.79966952
  0.70760512  0.44378981  0.3235765   0.31998049  0.31072842  0.26936854
  0.23535956  0.2594426   0.27116322  0.24555755  0.2311145 ]",1.5806948819746216,4.83195895378897,7.260797994827827,1.1304654375443397,4.593421587952229
sub-46,18,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[13.80030767 11.37906159 13.62458148 21.54805059 14.31936445  4.23341353
  2.08283379  2.01950836  1.64656895  0.90863124  0.70952247  0.57241177
  0.40262153  0.29234488  0.2776917   0.21694235  0.19891348  0.18377673
  0.1663596   0.15969791  0.15033703  0.14130569  0.15483382]","[26.20915073  3.79661296  1.99393403  1.44500056  1.19113875  1.04718942
  0.95514689  0.8914641   0.84488331  0.80937731  0.78143967  0.75889637
  0.74032998  0.72477789  0.71156392  0.70019947  0.69032285  0.68166064
  0.67400242  0.6671836   0.66107367  0.65556775  0.65058066]","[ 0.5265454   2.99716134  6.83301518 14.91214    12.02157557  4.04264354
  2.18064238  2.26538384  1.94887144  1.12262998  0.90796833  0.75426869
  0.54384064  0.4033579   0.39025545  0.30982935  0.28814558  0.2696015
  0.24682344  0.23936127  0.22741344  0.21554705  0.23799328]",1.761853370399061,6.83301518253801,8.032109555503995,1.1685798498533018,4.55889785747875
sub-46,19,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[15.18733814 13.54329686 10.44496909 14.41099267 12.4118885   4.21984632
  1.84428828  1.53158026  1.12682938  0.70940565  0.52757301  0.38754948
  0.36952023  0.30819148  0.27210679  0.26938248  0.21951291  0.16820336
  0.17098389  0.16466477  0.13900337  0.1454992   0.14892435]","[31.03503716  3.70189573  1.82227879  1.27852769  1.03363529  0.89702688
  0.8106487   0.75136873  0.70827569  0.67558767  0.6499682   0.62936238
  0.61243775  0.59829365  0.58629993  0.57600282  0.56706742  0.55924127
  0.55233053  0.54618391  0.54068165  0.5357277   0.53124419]","[ 0.48936104  3.65847604  5.7318173  11.27155303 12.00799603  4.70425849
  2.27507708  2.03838701  1.59094741  1.05005714  0.81169049  0.61578113
  0.60335965  0.51511741  0.46410853  0.46767563  0.38710197  0.30077065
  0.30956805  0.30148227  0.25708912  0.27159171  0.28033126]",2.0739185434264145,5.731817300522104,8.356127260323214,1.1071695391899115,4.029149209745567
sub-46,20,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[21.6908318  15.4936411  17.45249028 21.37379859 11.33339976  4.54667091
  2.4340733   1.94975147  1.41549653  0.95014977  0.84736159  0.77246436
  0.53994747  0.38470792  0.30633886  0.24738596  0.23773559  0.19805921
  0.18647943  0.17250212  0.18043319  0.16481871  0.1522004 ]","[41.01316648  4.99133143  2.47351251  1.74125735  1.4105623   1.22577798
  1.10880287  1.02845724  0.97001336  0.92565872  0.89088134  0.86290039
  0.83991174  0.82069527  0.80439699  0.79040172  0.77825531  0.76761529
  0.75821863  0.74986003  0.74237691  0.7356389   0.72954023]","[ 0.52887484  3.10410986  7.05575178 12.27492226  8.03466797  3.70921244
  2.19522637  1.89580218  1.45925468  1.02645798  0.95114978  0.89519529
  0.64286216  0.46875855  0.38083044  0.31298762  0.3054725   0.25801884
  0.24594414  0.23004576  0.24304795  0.22404839  0.20862509]",1.8164923481107824,7.0557517777716185,5.871940204804304,1.101726379165997,3.232570845074758
sub-46,21,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[18.42844172 13.97920537 15.50856674 19.20216581 15.74035845  4.8317264
  2.3371294   1.75308258  1.57347287  1.36748294  0.76449943  0.54480409
  0.56726171  0.4493778   0.27614729  0.26005884  0.23414953  0.21051031
  0.17394169  0.15141126  0.15883214  0.18678678  0.14668058]","[34.56414489  4.61172778  2.35654794  1.68454489  1.37722968  1.20417303
  1.09404089  1.01810378  0.96270472  0.9205639   0.88746079  0.86078602
  0.83884226  0.82047912  0.80488988  0.79149246  0.77985652  0.76965715
  0.76064451  0.75262342  0.74543914  0.73896751  0.73310771]","[ 0.53316643  3.03122952  6.58105293 11.39902295 11.42900035  4.01248516
  2.13623587  1.72190951  1.63442938  1.48548399  0.86144586  0.63291466
  0.6762436   0.54770169  0.34308705  0.32856768  0.30024694  0.27351179
  0.22867672  0.20117799  0.21307191  0.25276725  0.20008053]",1.782197973251278,6.58105292867438,7.720742753817248,1.1154946238346717,4.332146523392256
sub-46,22,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[11.91747289  6.90689345 11.52333243 27.37559191 18.57721192  4.17709194
  1.741796    1.98059364  1.63043148  1.12149066  0.79992715  0.68860265
  0.59790468  0.41074178  0.30736506  0.27797784  0.24132566  0.1937349
  0.19139656  0.17431525  0.18958644  0.17680304  0.1800927 ]","[18.3627307   3.43452475  1.96415812  1.4853587   1.25610019  1.12327538
  1.03708944  0.97681808  0.93237261  0.89827675  0.87130962  0.84945649
  0.83139403  0.81621792  0.80328955  0.79214532  0.78244065  0.77391412
  0.76636392  0.75963173  0.75359168  0.74814241  0.74320141]","[ 0.6490033   2.01101869  5.86680489 18.43029025 14.78959405  3.71867131
  1.67950414  2.02759724  1.74869088  1.24849124  0.9180745   0.81063911
  0.71915922  0.50322564  0.38263296  0.35091773  0.3084268   0.25033126
  0.24974631  0.22947336  0.25157714  0.23632271  0.24232018]",1.3300109944037581,5.866804886582429,9.254132679641877,1.11533499232661,6.9579369784010625
sub-46,23,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[177.39036036  24.92390978  10.01552817  19.12377271  14.30702265
   3.35681744   1.70665093   1.29962635   1.34522906   1.06603926
   0.80227228   0.60882217   0.43592949   0.36205741   0.30363665
   0.31583682   0.28536896   0.23946726   0.23532476   0.25441529
   0.24136705   0.23768206   0.23965881]","[283.23145231  10.85194712   3.65844389   2.1241773    1.53294786
   1.23334656   1.05590872   0.93979323   0.85838352   0.7983634
   0.75239109   0.7161096    0.68677981   0.66259799   0.64233024
   0.62510516   0.61029057   0.59741705   0.586129     0.57615222
   0.56727202   0.55931794   0.55215296]","[0.62630883 2.29672238 2.73764706 9.00290796 9.33301325 2.72171467
 1.61628643 1.38288542 1.56716553 1.33528072 1.06629689 0.85018016
 0.63474418 0.54642093 0.47271113 0.5052539  0.46759523 0.40083766
 0.40148972 0.44157651 0.42548732 0.42494983 0.43404423]",1.4615156048695692,2.7376470629397502,6.02736396096669,1.0524412651937545,4.124050363119176
sub-46,24,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[108.67324214  13.61120006  10.34284467  16.68110376  10.71333305
   4.15345896   2.32373861   2.0157032    1.95455463   1.49374853
   1.0829986    0.97732435   0.87037309   0.70502399   0.64587095
   0.64095489   0.7777315    0.84725873   0.83403042   0.73605907
   0.70678532   0.78263004   0.75480236]","[134.37525842   9.99460676   4.20321086   2.72576814   2.10200406
   1.76765149   1.56190997   1.42347718   1.32434702   1.25003689
   1.19234977   1.14631606   1.10875538   1.07754162   1.05120138
   1.0286824    1.00921366   0.99221766   0.97725348   0.96397877
   0.95212377   0.94147305   0.93185257]","[0.80872955 1.36185449 2.46070088 6.11978089 5.09672329 2.34970467
 1.48775452 1.41604181 1.4758629  1.19496356 0.90828935 0.85257843
 0.7850001  0.65428934 0.6144122  0.62308336 0.77063116 0.8539041
 0.85344328 0.76356357 0.74232505 0.83128247 0.81000191]",1.0852920179672156,2.4607008830731973,3.7232139825027155,1.0432435785968976,3.43061030659417
sub-46,25,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[16.65320976 14.7422876  16.75113104 20.4625694  14.38362749  5.02822332
  2.34219989  1.95027962  1.46720159  1.08151993  0.97269961  0.9710346
  0.73546481  0.56807765  0.56906496  0.5522973   0.51052072  0.4261468
  0.35966804  0.39320842  0.49254749  0.5324028   0.49504494]","[29.96164712  4.85767345  2.64880016  1.95595848  1.63059421  1.4443421
  1.32447719  1.24115291  1.17998648  1.13323094  1.09635774  1.06654826
  1.04195879  1.02133383  1.00378938  0.9886854   0.9755472   0.96401544
  0.95381314  0.94472343  0.93657406  0.92922657  0.92256834]","[ 0.55581757  3.03484533  6.32404486 10.46165834  8.82109565  3.48132434
  1.76839579  1.57134516  1.24340542  0.95436852  0.88721006  0.910446
  0.70584827  0.55621153  0.5669167   0.55861784  0.5233173   0.44205391
  0.37708438  0.41621537  0.52590341  0.57295263  0.53659433]",1.7953314495232036,6.3240448628274635,6.151209996034844,1.0182386062951825,3.426225278718565
sub-46,26,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[11.1288533  11.9825612  11.72836785 16.80413997 11.25999105  4.55918744
  2.11502683  1.49812671  1.31445198  0.99939973  0.76985131  0.62049696
  0.64297858  0.54465352  0.51232333  0.52006089  0.41719913  0.40932836
  0.40451371  0.43432007  0.3727295   0.36373009  0.39091053]","[20.5287202   3.74379142  2.12305658  1.59877198  1.34859488  1.20395843
  1.11024448  1.04477789  0.99654014  0.95955851  0.93032391  0.90664329
  0.88707727  0.87064281  0.85664611  0.84458369  0.83408152  0.82485594
  0.816688    0.80940603  0.80287355  0.79698069  0.79163803]","[ 0.5421114   3.20064872  5.52428417 10.51065452  8.34942444  3.78683129
  1.90500999  1.43391886  1.31901559  1.04152037  0.82750889  0.6843893
  0.72482816  0.62557631  0.59805715  0.61576004  0.50018988  0.49624225
  0.49530997  0.5365911   0.46424434  0.45638508  0.49379958]",1.8713800596788221,5.524284173736652,6.068127865021849,1.017758290572454,3.242595128465406
sub-46,27,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[14.82857024 10.86892137 12.3412225  21.52223578 12.78869264  4.26631161
  2.13653577  1.58000478  1.27809929  1.14260196  0.91601138  0.85640861
  0.82468442  0.51637005  0.47411044  0.38539312  0.33610932  0.32889883
  0.33735491  0.36759791  0.38328137  0.37742657  0.34222318]","[24.65304405  4.23282784  2.35261371  1.75392344  1.47057317  1.30758714
  1.20234927  1.12901743  1.07508792  1.03380505  1.00121004  0.97483396
  0.95305921  0.93478267  0.91922675  0.90582782  0.89416752  0.88392887
  0.8748674   0.86679152  0.85954903  0.85301747  0.84709723]","[ 0.60149044  2.56776835  5.24574963 12.27090949  8.69640009  3.26273597
  1.77696766  1.39945119  1.18883234  1.10523929  0.91490431  0.87851742
  0.8653024   0.55239584  0.51577094  0.42545958  0.37589077  0.37208744
  0.38560691  0.42409034  0.44590984  0.44246054  0.40399516]",1.584629392936965,5.245749634697186,5.9795680342460455,1.0219312660996447,3.7734804496863874
sub-46,28,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[15.59538401 11.30203069 13.72520791 19.2774898  15.26388941  7.79308296
  2.60638653  1.43196435  1.11730207  0.84522382  0.73496006  0.66392286
  0.49545851  0.45915695  0.39998201  0.34593531  0.34145937  0.34874074
  0.31296431  0.32362092  0.31608347  0.3054283   0.28932473]","[27.66463549  4.04211475  2.12897159  1.54507826  1.27473189  1.12132394
  1.02318491  0.95525958  0.90556196  0.86767201  0.83785336  0.8137888
  0.79396713  0.77736185  0.76325179  0.75111574  0.74056781  0.73131629
  0.72313662  0.71585317  0.70932662  0.70344504  0.6981175 ]","[ 0.56372997  2.79606874  6.44687227 12.47670772 11.97419597  6.94989438
  2.54732698  1.49903165  1.23382178  0.97412826  0.87719414  0.81584172
  0.624029    0.5906605   0.52404988  0.46056192  0.4610778   0.47686719
  0.43278726  0.45207723  0.44561061  0.43418928  0.41443557]",1.6798993530571753,6.4468722673709,9.462045176911609,1.076231546106028,5.632507185440632
sub-46,29,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[19.75389986  8.62963146 14.01316436 20.03703336 11.32326893  5.12688382
  2.2620059   1.25624079  0.97934258  0.849769    0.73408911  0.57636259
  0.44571936  0.36845299  0.36016576  0.43402915  0.34243397  0.30358303
  0.3093753   0.29172399  0.31703331  0.29637248  0.33338142]","[31.22571715  3.98460645  2.00605624  1.42338354  1.15853522  1.0099521
  0.91563693  0.85072695  0.80343978  0.76750965  0.7393107   0.71660463
  0.69793736  0.68232435  0.66907589  0.65769467  0.64781329  0.63915456
  0.63150541  0.62469948  0.61860496  0.6131161   0.60814707]","[ 0.63261637  2.16574248  6.98542946 14.07704443  9.77378048  5.07636336
  2.47041794  1.47666743  1.21893713  1.10717697  0.99293723  0.80429648
  0.63862374  0.53999683  0.53830331  0.659925    0.52859979  0.47497594
  0.48990127  0.46698293  0.51249719  0.48338722  0.5481921 ]",1.3991794259891115,6.985429458348844,7.425071923663994,1.0874841179907075,5.3067332078693505
sub-46,30,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[24.25292748  9.95735333 16.31269115 23.1194302  11.97431094  4.75287598
  3.05605552  1.76955934  1.15681451  1.12420851  1.16640762  0.83933775
  0.61318233  0.48906811  0.32706476  0.30472449  0.27536017  0.27313875
  0.25686932  0.25609821  0.28523876  0.25876833  0.23063561]","[37.34110064  4.99545846  2.55488543  1.82713009  1.49419849  1.30667478
  1.18731772  1.10501082  1.04495969  0.99927711  0.9633899   0.9344704
  0.91067916  0.89076936  0.87386663  0.85934006  0.84672317  0.83566375
  0.82589098  0.81719324  0.80940281  0.80238507  0.79603072]","[ 0.64949686  1.99328118  6.38490123 12.65341222  8.01386898  3.6373825
  2.57391553  1.6013955   1.10704224  1.12502177  1.21073265  0.89819619
  0.67332421  0.54904011  0.37427309  0.35460291  0.32520685  0.32685246
  0.31102086  0.31338758  0.35240644  0.32249894  0.28973205]",1.3213890185581931,6.384901227934677,5.825625737761449,1.1236601437543945,4.408713600570075
sub-46,31,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[12.79779959  6.93794266  8.17355096 15.30482181 11.43812884  4.08418775
  2.52357504  2.09405912  1.39008022  1.32963994  1.04661146  0.78692963
  0.65729961  0.52626715  0.40899309  0.36683331  0.34382749  0.29487796
  0.25809153  0.23653404  0.2499942   0.25679766  0.26130327]","[18.86125908  3.79241724  2.22176399  1.70054774  1.44851625  1.30160657
  1.20588448  1.1387416   1.08911483  1.05097518  1.02076557  0.99625529
  0.97597607  0.95892276  0.94438443  0.93184433  0.92091788  0.91131309
  0.90280427  0.89521428  0.88840214  0.88225429  0.87667819]","[0.67852308 1.82942493 3.67885653 8.99993658 7.89644496 3.1378051
 2.09271707 1.83892388 1.27633945 1.26514876 1.0253201  0.78988753
 0.67347923 0.54881079 0.43307902 0.39366372 0.37335304 0.32357481
 0.28587761 0.26422059 0.28139757 0.2910699  0.29806065]",1.2539740065523215,3.6788565319689095,5.5171250312192255,1.1048562035897627,4.399712436135753
sub-46,32,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[ 7.59638063  4.8283086   8.54189765 16.6649544   9.11715875  3.15848389
  1.23356987  1.36835478  1.31521917  1.16576865  0.88803958  0.66763256
  0.56688308  0.43983839  0.34997253  0.32198734  0.29311243  0.2618925
  0.29598857  0.30443091  0.29076885  0.30942014  0.27920435]","[10.89160011  2.60803094  1.6195204   1.2762133   1.10622984  1.00568068
  0.93950524  0.89274727  0.85799483  0.83116947  0.80984647  0.79249576
  0.77810507  0.76597836  0.75562152  0.74667423  0.73886758  0.73199688
  0.72590359  0.72046301  0.71557572  0.71116151  0.70715492]","[ 0.69745313  1.85132336  5.27433778 13.05812628  8.2416496   3.1406429
  1.31299947  1.53274597  1.53289872  1.40256433  1.09655301  0.84244307
  0.72854309  0.57421778  0.46315849  0.43122868  0.39670496  0.35777817
  0.40775191  0.42254898  0.40634253  0.43509124  0.39482769]",1.2743882450613682,5.274337783947195,5.691146248849261,1.0540137701713341,4.465786836079301
sub-46,33,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[11.29352381  7.57859493 11.41780826 17.09221103 11.42748928  3.94822064
  2.17200999  1.48259808  1.34644191  1.21797998  0.93326469  0.73523649
  0.52970864  0.4563745   0.37041126  0.3669824   0.32811178  0.29027998
  0.27628433  0.29801833  0.28647442  0.24623752  0.26251992]","[17.93418207  3.45526375  1.99563485  1.5166348   1.28635542  1.15260621
  1.06567259  1.00480301  0.95987404  0.9253817   0.89808463  0.87595318
  0.85765309  0.8422719   0.82916485  0.8178636   0.80801989  0.79936944
  0.79170809  0.78487568  0.77874479  0.77321282  0.76819623]","[ 0.6297206   2.19334774  5.72139149 11.26982645  8.88361731  3.42547229
  2.03815882  1.47551119  1.40272769  1.31619199  1.03917232  0.83935592
  0.61762575  0.54183749  0.44672812  0.44870856  0.40606894  0.3631362
  0.34897248  0.37970132  0.36786689  0.31846021  0.34173549]",1.4115341668237709,5.721391489548573,6.154544798612556,1.0797010325200012,4.360181243406592
sub-46,34,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[23.04911888 14.71492245 12.03944406 16.49647054 12.79463758  4.59389079
  1.89407273  1.52262968  1.32607534  1.24144284  1.12551575  0.75502232
  0.60517884  0.45167189  0.3671855   0.38080237  0.34968686  0.30837465
  0.32549766  0.33148818  0.32126917  0.29608765  0.30441301]","[40.72909751  5.10431495  2.55435755  1.8069819   1.46810484  1.27827977
  1.15791076  1.07513245  1.01486277  0.96908887  0.93317737  0.9042698
  0.8805101   0.86064216  0.84378626  0.82930838  0.81674022  0.80572851
  0.79600183  0.78734826  0.77959993  0.77262218  0.76630574]","[0.56591283 2.88283983 4.71329632 9.12929486 8.71507079 3.59380702
 1.63576745 1.41622521 1.30665482 1.28104128 1.20611128 0.83495249
 0.68730482 0.52480801 0.43516412 0.45918066 0.42814943 0.38272774
 0.40891571 0.4210185  0.41209492 0.38322437 0.39724746]",1.7243763324428252,4.713296321767587,6.154438906367918,1.0364477193793276,3.5690810588018667
sub-46,35,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[ 8.55550877  5.108179    5.25145828 14.59125589 15.04702704  4.05636931
  1.55055884  1.53107491  1.52430843  1.19867546  0.91940579  0.74502926
  0.66034575  0.52152523  0.45571922  0.35920773  0.3557648   0.33766237
  0.32471073  0.29037151  0.27460259  0.29785802  0.27721692]","[11.93987839  2.92814081  1.83283193  1.45006672  1.25993224  1.14723748
  1.07296679  1.02043653  0.98136422  0.95118633  0.92718687  0.90765054
  0.89144166  0.87777892  0.86610738  0.85602215  0.847221    0.83947374
  0.83260206  0.82646565  0.82095264  0.81597273  0.81145224]","[ 0.71654907  1.74451276  2.86521541 10.0624721  11.94272718  3.53577126
  1.44511354  1.5004117   1.55325453  1.26018995  0.99160786  0.82083272
  0.7407616   0.59414189  0.52616942  0.41962433  0.41991972  0.40223101
  0.3899951   0.35134129  0.33449261  0.36503428  0.34163061]",1.23053091342339,2.865215405593769,7.739249219188426,1.048053689995764,6.2893578168284305
sub-46,36,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[19.39492789 17.24191281 15.61972456 18.03617195 13.59553294  4.78432746
  2.40495724  1.79310122  1.7878993   1.36756184  1.04684851  0.75699644
  0.63635627  0.50231594  0.39339368  0.38743839  0.31056229  0.2948587
  0.30702547  0.28877293  0.29560538  0.26501815  0.25319779]","[37.11238371  5.21093629  2.70841203  1.95260421  1.60455243  1.40771165
  1.28207538  1.19526293  1.13182695  1.08351092  1.04551777  1.01487649
  0.98965172  0.96853009  0.95058967  0.93516461  0.92176226  0.9100104
  0.89962263  0.89037506  0.88209015  0.87462533  0.8678648 ]","[0.5225999  3.30879363 5.76711533 9.23698305 8.47309986 3.39865586
 1.87583139 1.50017304 1.57965783 1.26215787 1.0012728  0.74590006
 0.64301033 0.51863742 0.41384174 0.41429967 0.33692233 0.32401685
 0.34128251 0.32432729 0.33511924 0.30300763 0.29174797]",1.9156967636786981,5.767115329326532,5.935877857610709,1.0600536075924725,3.0985477295540695
sub-46,37,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[10.97352794  7.80281591 11.62904116 23.08794911 12.53984767  4.32358878
  1.89146797  1.75617569  1.29910712  1.03448423  0.77538301  0.6045509
  0.54922299  0.44629976  0.36479074  0.29328505  0.3039902   0.32195466
  0.3626358   0.30133341  0.30013668  0.26943641  0.2266377 ]","[17.92638621  3.34637074  1.91249874  1.4458216   1.22242673  1.09302038
  1.00906198  0.95035318  0.90706267  0.87385444  0.84759041  0.82630772
  0.80871723  0.79393803  0.78134803  0.77049566  0.76104529  0.75274231
  0.74539014  0.73883461  0.7329531   0.72764692  0.7228357 ]","[ 0.6121439   2.33172488  6.08054842 15.96873996 10.25815891  3.9556342
  1.87448145  1.84791898  1.43221319  1.18381755  0.91480863  0.73162925
  0.67912859  0.56213425  0.46687356  0.38064464  0.39943773  0.427709
  0.48650469  0.40784962  0.40948961  0.37028454  0.31353971]",1.4719343869998818,6.080548418814434,7.106896551494526,1.0770006050468686,4.828269938023465
sub-46,38,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[19.11345591 17.47193648 17.73378736 21.59434054 12.95312751  4.14056567
  2.24743958  1.93279073  1.47812372  1.04708644  0.72367929  0.54139518
  0.48353826  0.44856716  0.39053893  0.34557892  0.33292186  0.30606678
  0.28146226  0.28580468  0.28213993  0.28076977  0.28751008]","[38.45615326  4.82509338  2.4155666   1.70913223  1.38876784  1.20929515
  1.09548299  1.01721003  0.96021851  0.91693305  0.88297304  0.85563582
  0.83316646  0.81437723  0.79843633  0.78474421  0.77285805  0.76244381
  0.7532448   0.74506063  0.73773256  0.73113323  0.72515933]","[ 0.49701944  3.62105665  7.34146073 12.63468102  9.32706469  3.42394962
  2.05155132  1.90009012  1.53936182  1.14194426  0.81959387  0.6327402
  0.58036213  0.55081005  0.48912971  0.44037142  0.43076715  0.40142864
  0.37366638  0.38359922  0.38244202  0.38401998  0.39647849]",2.0590380493263787,7.341460732281445,6.375507155631017,1.0783981651282608,3.096352278539382
sub-46,39,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[19.69343232  6.62183281 12.15864796 19.58967485  8.68421608  3.41484109
  1.70109716  1.0674823   0.94843503  0.68349213  0.65935402  0.52763193
  0.4037498   0.33925889  0.29551626  0.27258266  0.27477543  0.22097222
  0.20067271  0.24731634  0.21745855  0.20714373  0.22441815]","[28.89361112  3.54323951  1.76035425  1.24079448  1.00591138  0.87458019
  0.79140643  0.73425942  0.69268028  0.66111873  0.63636828  0.61645221
  0.60008778  0.58640732  0.57480346  0.56483859  0.55618962  0.54861289
  0.54192125  0.53596858  0.53063919  0.52584029  0.52149661]","[ 0.68158432  1.86886401  6.90693249 15.7880093   8.63318203  3.90454887
  2.14946089  1.45382173  1.36922482  1.03384173  1.03612018  0.855917
  0.6728179   0.57853794  0.51411706  0.48258505  0.49403192  0.4027835
  0.37029867  0.46143813  0.40980492  0.39392898  0.43033482]",1.2752241662386479,6.906932489457975,6.268865447892787,1.0737621392145154,4.915892918170765
